"status","confidence","icon","name","item_type","category","max_stack","asset_family","price","description","evidence_sources","notes","quality_color","quality_color_evidence","required_level","required_vocation","required_prestige","required_crime","socket_capacity","phy_atk","mgc_atk","phy_def","mgc_def","max_hp","max_mp","hit","dodge","crit","move","strength","intelligence","agility","constitution","luck","captured_instance_attributes","captured_instance_bonus_attributes","special_effects","refinement_rules","property_parse_status","restore_hp","restore_mp","max_socket_count","captured_socket_count","equipment_attributes","refinement_steps","equipment_effect_text","refinement_parse_status","runtime_availability","captured_metadata","sell_price","equipment_notice","equipment_subtype","flavor_text"
"packet_confirmed","high","46.png","八极法杖","equip","武器·法杖系","1","sitem_wood","130","f_i_八极法杖^ffffff&23@凿孔上限 9 格&24@武器·法杖系&25@1&21@20&22@术士&1@30&2@60&27@sitem_wood&19@精炼潜质:
[精炼+1] 每升一级 物理攻击+2
[精炼+1] 每升一级 魔法攻击+2&103@0&104@0&105@&107@&108@130","packet:sale+packet:role_item","","ffffff","source_default_white","20","术士","","","","30","60","","","","","","","","","","","","","","","","","精炼潜质:
[精炼+1] 每升一级 物理攻击+2
[精炼+1] 每升一级 魔法攻击+2","template_static","","","9","","[{""code"":""1"",""name"":""物理攻击"",""value"":""30"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""2"",""name"":""魔法攻击"",""value"":""60"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""1"",""name"":""物理攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理攻击+2""},{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""2"",""name"":""魔法攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 魔法攻击+2""}]","","parsed","","{""profiles"":[""desktop"",""web""],""contexts"":[""role_item"",""sale""],""icons"":[""46.png""],""equipmentSlots"":[""3""],""refinementLevels"":[0,17],""itemLevels"":[1],""descriptionVariants"":7,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260524_113450_799_conn_0002/server-to-client.bin"",""sha256"":""1cbab96bf4a2f281d5cf071bf71b24938bb940fffeabfd86f5bcf9de83e30370"",""packet"":1151,""command"":50024},""iconConflict"":false}","130","凿孔上限 9 格","",""
"packet_confirmed","high","47.png","八卦棍","equip","武器·棍系","1","sitem_wood","300","f_i_八卦棍^ffffff&23@凿孔上限 9 格&24@武器·棍系&25@1&21@30&22@战士&1@75&9@20&27@sitem_wood&19@精炼潜质:
[精炼+1] 每升一级 物理攻击+2
<font color='#00cc00'>特殊效果:
封印抗性+5%</font>&103@0&104@0&105@&107@&108@300","packet:sale+packet:role_item","","ffffff","source_default_white","30","战士","","","","75","","","","","","20","","","","","","","","","","","封印抗性+5%","精炼潜质:
[精炼+1] 每升一级 物理攻击+2
<font color='#00cc00'>特殊效果:
封印抗性+5%</font>","template_static","","","9","","[{""code"":""1"",""name"":""物理攻击"",""value"":""75"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""9"",""name"":""命中"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""1"",""name"":""物理攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理攻击+2""}]","特殊效果:
封印抗性+5%","parsed","","{""profiles"":[""desktop"",""web""],""contexts"":[""sale""],""icons"":[""47.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[1],""descriptionVariants"":2,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260606_200103_131_session_00324/connections/20260606_200109_321_conn_0002/raw/server-to-client-0001.bin"",""sha256"":""06afc350061e2af9c370ccfff35f915fab45923cad11e30d4f05edd9e4098621"",""packet"":24806,""command"":50024},""iconConflict"":false}","300","凿孔上限 9 格","",""
"packet_confirmed","high","48.png","饮血刀","equip","武器·单刀系","1","sitem_jwep","300","f_i_饮血刀^ffffff&23@凿孔上限 9 格&24@武器·单刀系&25@1&21@30&22@战士&1@78&27@sitem_jwep&19@精炼潜质:
[精炼+1] 每升一级 物理攻击+2
<font color='#00cc00'>特殊效果:
击中敌人时&0;有1%的机率将攻击伤害的20%转化为气力.</font>&103@0&104@0&105@&107@&108@300","packet:role_item+packet:sale","","ffffff","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260606_200103_131_session_00324/connections/20260606_200109_321_conn_0002/raw/server-to-client-0001.bin","30","战士","","","","78","","","","","","","","","","","","","","","","","击中敌人时,有1%的机率将攻击伤害的20%转化为气力.","精炼潜质:
[精炼+1] 每升一级 物理攻击+2
<font color='#00cc00'>特殊效果:
击中敌人时&0;有1%的机率将攻击伤害的20%转化为气力.</font>","template_static","","","9","","[{""code"":""1"",""name"":""物理攻击"",""value"":""78"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""1"",""name"":""物理攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理攻击+2""}]","特殊效果:
击中敌人时&0;有1%的机率将攻击伤害的20%转化为气力.","parsed","","{""profiles"":[""desktop"",""web""],""contexts"":[""role_item"",""sale""],""icons"":[""48.png""],""equipmentSlots"":[""3""],""refinementLevels"":[0,3,6],""itemLevels"":[1],""descriptionVariants"":6,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260606_200103_131_session_00324/connections/20260606_200109_321_conn_0002/raw/server-to-client-0001.bin"",""sha256"":""06afc350061e2af9c370ccfff35f915fab45923cad11e30d4f05edd9e4098621"",""packet"":24807,""command"":50024},""iconConflict"":false}","300","凿孔上限 9 格","",""
"packet_confirmed","high","49.png","真虹剑","equip","武器·单剑系","1","sitem_jwep","300","f_i_真虹剑^ffffff&23@凿孔上限 9 格&24@武器·单剑系&25@1&21@30&22@战士&1@72&16@3&27@sitem_jwep&19@精炼潜质:
[精炼+1] 每升一级 物理攻击+2&103@0&104@0&105@&107@&108@300","packet:sale+packet:role_item","","ffffff","source_default_white","30","战士","","","","72","","","","","","","","","","","","","3","","","","","精炼潜质:
[精炼+1] 每升一级 物理攻击+2","template_static","","","9","","[{""code"":""1"",""name"":""物理攻击"",""value"":""72"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""16"",""name"":""耐力"",""value"":""3"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""1"",""name"":""物理攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理攻击+2""}]","","parsed","","{""profiles"":[""desktop"",""web""],""contexts"":[""sale""],""icons"":[""49.png""],""equipmentSlots"":[],""refinementLevels"":[],""itemLevels"":[1],""descriptionVariants"":2,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260606_200103_131_session_00324/connections/20260606_200109_321_conn_0002/raw/server-to-client-0001.bin"",""sha256"":""06afc350061e2af9c370ccfff35f915fab45923cad11e30d4f05edd9e4098621"",""packet"":24805,""command"":50024},""iconConflict"":false}","300","凿孔上限 9 格","",""
"packet_confirmed","high","50.png","疾影弓","equip","武器·弓系","1","sitem_wood","300","f_i_疾影弓^ffffff&23@凿孔上限 9 格&24@武器·弓系&25@1&21@30&22@游侠&1@72&9@20&27@sitem_wood&19@精炼潜质:
[精炼+1] 每升一级 物理攻击+2
<font color='#00cc00'>特殊效果:
击中敌人时&0;有1%的机率造成卸甲3回合(削弱敌人10%~15%的物理防御).</font>&103@0&104@0&105@&107@&108@300","packet:sale+packet:role_item","","ffffff","source_default_white","30","游侠","","","","72","","","","","","20","","","","","","","","","","","击中敌人时,有1%的机率造成卸甲3回合(削弱敌人10%~15%的物理防御).","精炼潜质:
[精炼+1] 每升一级 物理攻击+2
<font color='#00cc00'>特殊效果:
击中敌人时&0;有1%的机率造成卸甲3回合(削弱敌人10%~15%的物理防御).</font>","template_static","","","9","","[{""code"":""1"",""name"":""物理攻击"",""value"":""72"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""9"",""name"":""命中"",""value"":""20"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""1"",""name"":""物理攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理攻击+2""}]","特殊效果:
击中敌人时&0;有1%的机率造成卸甲3回合(削弱敌人10%~15%的物理防御).","parsed","","{""profiles"":[""desktop"",""web""],""contexts"":[""role_item"",""sale""],""icons"":[""50.png""],""equipmentSlots"":[""3""],""refinementLevels"":[0,8],""itemLevels"":[1],""descriptionVariants"":9,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260606_200103_131_session_00324/connections/20260606_200109_321_conn_0002/raw/server-to-client-0001.bin"",""sha256"":""06afc350061e2af9c370ccfff35f915fab45923cad11e30d4f05edd9e4098621"",""packet"":24808,""command"":50024},""iconConflict"":false}","300","凿孔上限 9 格","",""
"packet_confirmed","high","51.png","绯雨匕首","equip","武器·匕首系","1","sitem_jwep","500","f_i_绯雨匕首^ffffff&23@凿孔上限 9 格&24@武器·匕首系&25@1&21@30&22@游侠&1@70&11@30&27@sitem_jwep&19@精炼潜质:
[精炼+1] 每升一级 物理攻击+2
<font color='#00cc00'>特殊效果:
击中敌人时候有1%机率使敌人进入内伤状态3回合(降低敌人10%~15%的物理攻击和魔法攻击)</font>&103@0&104@0&105@&107@&108@500","packet:sale+packet:role_item","","ffffff","source_default_white","30","游侠","","","","70","","","","","","","","30","","","","","","","","","击中敌人时候有1%机率使敌人进入内伤状态3回合(降低敌人10%~15%的物理攻击和魔法攻击)","精炼潜质:
[精炼+1] 每升一级 物理攻击+2
<font color='#00cc00'>特殊效果:
击中敌人时候有1%机率使敌人进入内伤状态3回合(降低敌人10%~15%的物理攻击和魔法攻击)</font>","template_static","","","9","","[{""code"":""1"",""name"":""物理攻击"",""value"":""70"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""11"",""name"":""爆击"",""value"":""30"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""1"",""name"":""物理攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理攻击+2""}]","特殊效果:
击中敌人时候有1%机率使敌人进入内伤状态3回合(降低敌人10%~15%的物理攻击和魔法攻击)","parsed","","{""profiles"":[""desktop"",""web""],""contexts"":[""role_item"",""sale""],""icons"":[""51.png""],""equipmentSlots"":[""3""],""refinementLevels"":[0],""itemLevels"":[1],""descriptionVariants"":3,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260606_200103_131_session_00324/connections/20260606_200109_321_conn_0002/raw/server-to-client-0001.bin"",""sha256"":""06afc350061e2af9c370ccfff35f915fab45923cad11e30d4f05edd9e4098621"",""packet"":24809,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","52.png","青义拳套","equip","武器·拳套系","1","sitem_piput","500","f_i_青义拳套^ffffff&23@凿孔上限 9 格&24@武器·拳套系&25@1&21@30&22@游侠&1@75&3@5&27@sitem_piput&19@精炼潜质:
[精炼+1] 每升一级 物理攻击+2
[精炼+1] 每升一级 物理防御+1&103@0&104@0&105@&107@&108@500","packet:sale+packet:role_item","","ffffff","source_default_white","30","游侠","","","","75","","5","","","","","","","","","","","","","","","","精炼潜质:
[精炼+1] 每升一级 物理攻击+2
[精炼+1] 每升一级 物理防御+1","template_static","","","9","","[{""code"":""1"",""name"":""物理攻击"",""value"":""75"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""3"",""name"":""物理防御"",""value"":""5"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""1"",""name"":""物理攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理攻击+2""},{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""3"",""name"":""物理防御"",""amount"":1,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理防御+1""}]","","parsed","","{""profiles"":[""desktop"",""web""],""contexts"":[""role_item"",""sale""],""icons"":[""52.png""],""equipmentSlots"":[],""refinementLevels"":[0],""itemLevels"":[1],""descriptionVariants"":3,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260606_200103_131_session_00324/connections/20260606_200109_321_conn_0002/raw/server-to-client-0001.bin"",""sha256"":""06afc350061e2af9c370ccfff35f915fab45923cad11e30d4f05edd9e4098621"",""packet"":24810,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","53.png","雷霆法杖","equip","武器·法杖系","1","sitem_wood","500","f_i_雷霆法杖^ffffff&23@凿孔上限 9 格&24@武器·法杖系&25@1&21@30&22@术士&1@35&2@73&27@sitem_wood&19@精炼潜质:
[精炼+1] 每升一级 物理攻击+2
[精炼+1] 每升一级 魔法攻击+2
<font color='#00cc00'>特殊效果:
击中敌人时&0;有1%的机率造成麻痹2回合(每回合减少对手的气力为魔法攻击的10%~15%)</font>&103@0&104@0&105@&107@&108@500","packet:sale+packet:role_item","","ffffff","source_default_white","30","术士","","","","35","73","","","","","","","","","","","","","","","","击中敌人时,有1%的机率造成麻痹2回合(每回合减少对手的气力为魔法攻击的10%~15%)","精炼潜质:
[精炼+1] 每升一级 物理攻击+2
[精炼+1] 每升一级 魔法攻击+2
<font color='#00cc00'>特殊效果:
击中敌人时&0;有1%的机率造成麻痹2回合(每回合减少对手的气力为魔法攻击的10%~15%)</font>","template_static","","","9","","[{""code"":""1"",""name"":""物理攻击"",""value"":""35"",""unit"":""flat"",""capturedBonus"":""""},{""code"":""2"",""name"":""魔法攻击"",""value"":""73"",""unit"":""flat"",""capturedBonus"":""""}]","[{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""1"",""name"":""物理攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 物理攻击+2""},{""level"":1,""syntax"":""classic"",""kind"":""per_level"",""effects"":[{""code"":""2"",""name"":""魔法攻击"",""amount"":2,""unit"":""flat""}],""sourceText"":""[精炼+1] 每升一级 魔法攻击+2""}]","特殊效果:
击中敌人时&0;有1%的机率造成麻痹2回合(每回合减少对手的气力为魔法攻击的10%~15%)","parsed","","{""profiles"":[""desktop"",""web""],""contexts"":[""role_item"",""sale""],""icons"":[""53.png""],""equipmentSlots"":[""3""],""refinementLevels"":[0],""itemLevels"":[1],""descriptionVariants"":4,""exampleSource"":{""file"":""D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260606_200103_131_session_00324/connections/20260606_200109_321_conn_0002/raw/server-to-client-0001.bin"",""sha256"":""06afc350061e2af9c370ccfff35f915fab45923cad11e30d4f05edd9e4098621"",""packet"":24811,""command"":50024},""iconConflict"":false}","500","凿孔上限 9 格","",""
"packet_confirmed","high","68.png","兽牙","null","材料","99","","","野兽锋利的牙齿","packet:reward_markup+packet:role_item","","ffffff","source_default_white","","","","","","","","","","","","","","","","","","","","","","","","","not_equipment","","","","","","","","","","","","","",""
"packet_confirmed","high","69.png","大猪牙","null","材料","99","","","野猪的大牙","packet:reward_markup+packet:role_item","","ffffff","source_default_white","","","","","","","","","","","","","","","","","","","","","","","","","not_equipment","","","","","","","","","","","","","",""
"packet_confirmed","high","70.png","肉","own","材料 消耗品","99","","","动物的肉","packet:reward_markup+packet:role_item","","ffffff","source_default_white","","","","","","","","","","","","","","","","","","","","","","","","","not_equipment","","","","","","","","","","","","","",""
"packet_confirmed","high","71.png","毛皮","null","材料","99","sitem_piput","","没经过加工的野兽毛皮","packet:reward_markup+packet:role_item","","ffffff","source_default_white","","","","","","","","","","","","","","","","","","","","","","","","","not_equipment","","","","","","","","","","","","","",""
"packet_confirmed","high","72.png","兽骨","null","材料","99","","","野兽的骨","packet:reward_markup+packet:role_item","","ffffff","source_default_white","","","","","","","","","","","","","","","","","","","","","","","","","not_equipment","","","","","","","","","","","","","",""
"packet_confirmed","high","73.png","兽血","null","材料","99","sitem_water","","野兽的血液","packet:reward_markup+packet:role_item","","ffffff","source_default_white","","","","","","","","","","","","","","","","","","","","","","","","","not_equipment","","","","","","","","","","","","","",""
"packet_confirmed","high","74.png","狼兽的头","null","材料","99","","","狼兽的头","packet:reward_markup+packet:role_item","","5bc46d","captured:D:/yzhgame/WOCClient/tmp/woc-proxy-captures/20260531_124707_399_session_23556/connections/20260531_124713_924_conn_0002/raw/server-to-client-0001.bin","","","","","","","","","","","","","","","","","","","","","","","","","not_equipment","","","","","","","","","","","","","",""
