monster_id,source_kind,map_id,map_name,handle,name,display_url,level,vocation,max_hp,max_mp,speed,attack,attack_min,attack_max,sweepspear_attack_min,sweepspear_attack_max,defense,mgc_defense,command_label,damage_defense_type,queue_index_team,queue_index_enemy,encounter_handles,source
visible-74-9037674933914197,visible,74,飞仙洞_11,9037674933914197,白咒石怪,monstermap/baimagicrock.swf,16,战士,745,274,130,208,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same vocation inherited ratio from visible-150-7630685662870286;visible-150-7632685662871580;visible-150-7634685662872533;visible-150-7636685662872653;wild-50-3720596218402838; baseline attack=201; local policy, not an original-server Attack claim"
visible-74-9039674933915532,visible,74,飞仙洞_11,9039674933915532,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,157,,,,,0,0,普通攻击,physical,1,4,9039674933915532;9041674933916861,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=157.000; baseline attack=152; local policy, not an original-server Attack claim"
visible-74-9041674933916861,visible,74,飞仙洞_11,9041674933916861,晶石怪,monstermap/crystalrock.swf,17,战士,708,204,130,157,,,,,0,0,普通攻击,physical,1,4,9039674933915532;9041674933916861,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=157.000; baseline attack=152; local policy, not an original-server Attack claim"
visible-75-8110675527789273,visible,75,飞仙洞_12,8110675527789273,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,169,,,,,0,0,普通攻击,physical,1,4,8110675527789273;8130675527791587,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim"
visible-75-8130675527791587,visible,75,飞仙洞_12,8130675527791587,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,169,,,,,0,0,普通攻击,physical,1,4,8110675527789273;8130675527791587,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim"
visible-75-8150675527792799,visible,75,飞仙洞_12,8150675527792799,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,187,,,,,0,0,普通攻击,physical,1,4,8150675527792799;8170675527794372;8190675527795636,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.500; baseline attack=180; local policy, not an original-server Attack claim"
visible-75-8170675527794372,visible,75,飞仙洞_12,8170675527794372,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,169,,,,,0,0,普通攻击,physical,1,4,8150675527792799;8170675527794372;8190675527795636,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim"
visible-75-8190675527795636,visible,75,飞仙洞_12,8190675527795636,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,169,,,,,0,0,普通攻击,physical,1,4,8150675527792799;8170675527794372;8190675527795636,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim"
visible-75-8210675527797680,visible,75,飞仙洞_12,8210675527797680,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,187,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=186.500; baseline attack=180; local policy, not an original-server Attack claim"
visible-76-1038675671970511,visible,76,飞仙洞_13,1038675671970511,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,172,,,,,0,0,普通攻击,physical,1,4,1038675671970511;1040675671971889,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=171.500; baseline attack=166; local policy, not an original-server Attack claim"
visible-76-1040675671971889,visible,76,飞仙洞_13,1040675671971889,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,172,,,,,0,0,普通攻击,physical,1,4,1038675671970511;1040675671971889,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=171.500; baseline attack=166; local policy, not an original-server Attack claim"
visible-76-1042675671973672,visible,76,飞仙洞_13,1042675671973672,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,172,,,,,0,0,普通攻击,physical,1,4,1042675671973672;1048675671977626,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=171.500; baseline attack=166; local policy, not an original-server Attack claim"
visible-76-1044675671974869,visible,76,飞仙洞_13,1044675671974869,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,169,,,,,0,0,普通攻击,physical,1,4,1044675671974869;1046675671975970,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim"
visible-76-1046675671975970,visible,76,飞仙洞_13,1046675671975970,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,169,,,,,0,0,普通攻击,physical,1,4,1044675671974869;1046675671975970,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=168.500; baseline attack=163; local policy, not an original-server Attack claim"
visible-76-1048675671977626,visible,76,飞仙洞_13,1048675671977626,巨岩魔,monstermap/largerock.swf,20,战士++,1500,564,130,182,,,,,0,0,普通攻击,physical,1,4,1042675671973672;1048675671977626,"local half-defense full rerun: same defense type inherited ratio from wild-56-1879687900196574;wild-51-bigswordwolf-lv21;wild-52-1478600550966619;visible-75-8110675527789273;visible-75-8130675527791587; baseline attack=176; local policy, not an original-server Attack claim"
visible-77-3028675136602500,visible,77,飞仙洞_14,3028675136602500,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,152,,,,,0,0,普通攻击,physical,1,4,3028675136602500;3030675136603700,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=151.500; baseline attack=146; local policy, not an original-server Attack claim"
visible-77-3030675136603700,visible,77,飞仙洞_14,3030675136603700,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,152,,,,,0,0,普通攻击,physical,1,4,3028675136602500;3030675136603700,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=151.500; baseline attack=146; local policy, not an original-server Attack claim"
visible-77-3032675136605872,visible,77,飞仙洞_14,3032675136605872,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.500; baseline attack=135; local policy, not an original-server Attack claim"
visible-77-3034675136606406,visible,77,飞仙洞_14,3034675136606406,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,152,,,,,0,0,普通攻击,physical,1,4,3034675136606406;3036675136607240,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=151.500; baseline attack=146; local policy, not an original-server Attack claim"
visible-77-3036675136607240,visible,77,飞仙洞_14,3036675136607240,晶石怪,monstermap/crystalrock.swf,18,战士,730,280,130,152,,,,,0,0,普通攻击,physical,1,4,3034675136606406;3036675136607240,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=151.500; baseline attack=146; local policy, not an original-server Attack claim"
visible-77-3038675136609295,visible,77,飞仙洞_14,3038675136609295,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.500; baseline attack=135; local policy, not an original-server Attack claim"
visible-78-1675675260682596,visible,78,飞仙洞_15,1675675260682596,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,,,,,0,0,普通攻击,physical,1,4,1675675260682596;1677675260684828,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.750; baseline attack=135; local policy, not an original-server Attack claim"
visible-78-1677675260684828,visible,78,飞仙洞_15,1677675260684828,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,,,,,0,0,普通攻击,physical,1,4,1675675260682596;1677675260684828,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.750; baseline attack=135; local policy, not an original-server Attack claim"
visible-78-1679675260685862,visible,78,飞仙洞_15,1679675260685862,晶石怪,monstermap/crystalrock.swf,17,游侠,547,350,130,140,,,,,0,0,普通攻击,physical,1,4,1679675260685862;1681675260686878,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=139.750; baseline attack=135; local policy, not an original-server Attack claim"
visible-78-1681675260686878,visible,78,飞仙洞_15,1681675260686878,岩化魔人,monstermap/magicrockman.swf,20,游侠++,1500,564,130,168,,,,,0,0,普通攻击,physical,1,4,1679675260685862;1681675260686878,"local half-defense full rerun: same defense type inherited ratio from wild-56-1879687900196574;wild-51-bigswordwolf-lv21;wild-52-1478600550966619;visible-75-8110675527789273;visible-75-8130675527791587; baseline attack=162; local policy, not an original-server Attack claim"
visible-158-5835621591157688,visible,158,狮虎窟_1,5835621591157688,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,212,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim"
visible-158-5837621591158929,visible,158,狮虎窟_1,5837621591158929,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,212,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim"
visible-158-5839621591159706,visible,158,狮虎窟_1,5839621591159706,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,212,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=211.500; baseline attack=204; local policy, not an original-server Attack claim"
visible-159-3309621687155655,visible,159,狮虎窟_2,3309621687155655,蛮虎怪,monstermap/powertiger.swf,25,战士+,3000,584,130,205,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=7, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim"
visible-159-3311621687156296,visible,159,狮虎窟_2,3311621687156296,蛮虎怪,monstermap/powertiger.swf,25,战士+,3000,584,130,205,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=7, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim"
visible-159-3313621687156409,visible,159,狮虎窟_2,3313621687156409,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,266,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=265.500; baseline attack=257; local policy, not an original-server Attack claim"
visible-159-3315621687157919,visible,159,狮虎窟_2,3315621687157919,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,266,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=265.500; baseline attack=257; local policy, not an original-server Attack claim"
visible-160-3822621817511562,visible,160,狮虎窟_3,3822621817511562,蛮虎怪,monstermap/powertiger.swf,25,战士+,3000,584,130,229,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=228.500; baseline attack=221; local policy, not an original-server Attack claim"
visible-160-3824621817512450,visible,160,狮虎窟_3,3824621817512450,蛮虎怪,monstermap/powertiger.swf,25,战士+,3000,584,130,229,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=228.500; baseline attack=221; local policy, not an original-server Attack claim"
visible-160-3826621817513876,visible,160,狮虎窟_3,3826621817513876,盘狮怪,monstermap/whorllion.swf,25,战士+,2600,384,130,251,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-163-8088622782646450;visible-163-8090622782647529;visible-163-8092622782648950;visible-166-1959622577208401;visible-166-1961622577209280; baseline attack=242; local policy, not an original-server Attack claim"
visible-161-9325621886740100,visible,161,狮虎窟_4,9325621886740100,蛮虎怪,monstermap/powertiger.swf,26,战士+,3000,584,130,220,,,,,0,0,普通攻击,physical,1,4,9325621886740100;9327621886741599,"local half-defense full rerun: cross-target half-defense calibration n=21, resolved p50=220.125; baseline attack=213; local policy, not an original-server Attack claim"
visible-161-9327621886741599,visible,161,狮虎窟_4,9327621886741599,蛮虎怪,monstermap/powertiger.swf,26,战士+,3000,584,130,220,,,,,0,0,普通攻击,physical,1,4,9325621886740100;9327621886741599,"local half-defense full rerun: cross-target half-defense calibration n=21, resolved p50=220.125; baseline attack=213; local policy, not an original-server Attack claim"
visible-161-9329621886741609,visible,161,狮虎窟_4,9329621886741609,蛮虎怪,monstermap/powertiger.swf,26,战士+,3000,584,130,220,,,,,0,0,普通攻击,physical,1,4,9329621886741609;9331621886742375,"local half-defense full rerun: cross-target half-defense calibration n=21, resolved p50=220.125; baseline attack=213; local policy, not an original-server Attack claim"
visible-161-9331621886742375,visible,161,狮虎窟_4,9331621886742375,蛮虎怪,monstermap/powertiger.swf,26,战士+,3000,584,130,220,,,,,0,0,普通攻击,physical,1,4,9329621886741609;9331621886742375,"local half-defense full rerun: cross-target half-defense calibration n=21, resolved p50=220.125; baseline attack=213; local policy, not an original-server Attack claim"
visible-161-9333621886743795,visible,161,狮虎窟_4,9333621886743795,蛮虎队长,monstermap/powertiger.swf,28,战士+,3500,600,130,234,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=234.000; baseline attack=226; local policy, not an original-server Attack claim"
visible-162-5697622889787853,visible,162,狮虎窟_5,5697622889787853,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,225,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=224.500; baseline attack=217; local policy, not an original-server Attack claim"
visible-162-5699622889788202,visible,162,狮虎窟_5,5699622889788202,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,225,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=224.500; baseline attack=217; local policy, not an original-server Attack claim"
visible-162-5701622889789230,visible,162,狮虎窟_5,5701622889789230,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,225,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=224.500; baseline attack=217; local policy, not an original-server Attack claim"
visible-162-5703622889791824,visible,162,狮虎窟_5,5703622889791824,黑影,monstermap/blackshadow.swf,25,游侠+,2300,724,130,225,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=224.500; baseline attack=217; local policy, not an original-server Attack claim"
visible-163-8088622782646450,visible,163,狮虎窟_6,8088622782646450,盘狮怪,monstermap/whorllion.swf,26,战士+,2800,400,130,249,,,,,0,0,普通攻击,physical,1,4,8088622782646450;8090622782647529,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=248.500; baseline attack=240; local policy, not an original-server Attack claim"
visible-163-8090622782647529,visible,163,狮虎窟_6,8090622782647529,盘狮怪,monstermap/whorllion.swf,26,战士+,2800,400,130,249,,,,,0,0,普通攻击,physical,1,4,8088622782646450;8090622782647529,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=248.500; baseline attack=240; local policy, not an original-server Attack claim"
visible-163-8092622782648950,visible,163,狮虎窟_6,8092622782648950,盘狮怪,monstermap/whorllion.swf,26,战士+,2800,400,130,249,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=248.500; baseline attack=240; local policy, not an original-server Attack claim"
visible-163-8094622782649492,visible,163,狮虎窟_6,8094622782649492,盘狮队长,monstermap/whorllion.swf,26,战士+,3300,440,130,246,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=245.500; baseline attack=237; local policy, not an original-server Attack claim"
visible-164-7283622130690284,visible,164,狮虎窟_7,7283622130690284,黑影,monstermap/blackshadow.swf,27,游侠+,2750,724,130,205,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=12, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim"
visible-164-7285622130691644,visible,164,狮虎窟_7,7285622130691644,黑影,monstermap/blackshadow.swf,27,游侠+,2750,724,130,205,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=12, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim"
visible-164-7287622130692195,visible,164,狮虎窟_7,7287622130692195,黑影,monstermap/blackshadow.swf,27,游侠+,2750,724,130,205,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=12, resolved p50=204.500; baseline attack=198; local policy, not an original-server Attack claim"
visible-165-3850623006742112,visible,165,狮虎窟_8,3850623006742112,黑影,monstermap/blackshadow.swf,26,游侠+,2500,724,130,227,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=226.500; baseline attack=219; local policy, not an original-server Attack claim"
visible-165-3852623006743553,visible,165,狮虎窟_8,3852623006743553,黑影,monstermap/blackshadow.swf,26,游侠+,2500,724,130,227,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=226.500; baseline attack=219; local policy, not an original-server Attack claim"
visible-165-3854623006744837,visible,165,狮虎窟_8,3854623006744837,黑影,monstermap/blackshadow.swf,26,游侠+,2500,724,130,227,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=226.500; baseline attack=219; local policy, not an original-server Attack claim"
visible-165-3856623006745359,visible,165,狮虎窟_8,3856623006745359,黑影队长,monstermap/blackshadow.swf,26,游侠+,3000,760,130,243,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=242.500; baseline attack=234; local policy, not an original-server Attack claim"
visible-166-1957622577207441,visible,166,狮虎窟_9,1957622577207441,蛮虎怪,monstermap/powertiger.swf,27,战士+,3200,600,130,254,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=253.500; baseline attack=245; local policy, not an original-server Attack claim"
visible-166-1959622577208401,visible,166,狮虎窟_9,1959622577208401,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,226,,,,,0,0,普通攻击,physical,1,4,1959622577208401;1961622577209280,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim"
visible-166-1961622577209280,visible,166,狮虎窟_9,1961622577209280,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,226,,,,,0,0,普通攻击,physical,1,4,1959622577208401;1961622577209280,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim"
visible-167-7542622260835182,visible,167,狮虎窟_10,7542622260835182,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,230,,,,,0,0,普通攻击,physical,1,4,7542622260835182;7544622260836750,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=230.000; baseline attack=222; local policy, not an original-server Attack claim"
visible-167-7544622260836750,visible,167,狮虎窟_10,7544622260836750,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,230,,,,,0,0,普通攻击,physical,1,4,7542622260835182;7544622260836750,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=230.000; baseline attack=222; local policy, not an original-server Attack claim"
visible-167-7546622260836700,visible,167,狮虎窟_10,7546622260836700,蛮虎怪,monstermap/powertiger.swf,27,战士+,3200,600,130,223,,,,,0,0,普通攻击,physical,1,4,7546622260836700;7548622260837633;7550622260838906,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=223.250; baseline attack=216; local policy, not an original-server Attack claim"
visible-167-7548622260837633,visible,167,狮虎窟_10,7548622260837633,盘狮怪,monstermap/whorllion.swf,27,战士+,3000,384,130,230,,,,,0,0,普通攻击,physical,1,4,7546622260836700;7548622260837633;7550622260838906,"local half-defense full rerun: strict normal half-defense n=10, resolved p50=230.000; baseline attack=222; local policy, not an original-server Attack claim"
visible-167-7550622260838906,visible,167,狮虎窟_10,7550622260838906,蚩颅王,monstermap/chiluking.swf,30,战士++,6000,600,130,267,,,,,0,0,普通攻击,physical,1,4,7546622260836700;7548622260837633;7550622260838906,"local half-defense full rerun: same defense type inherited ratio from visible-179-7655309792053800;visible-179-7657309792054436;visible-179-7659309792055843;visible-179-7661309792056337;visible-180-7409309986903451; baseline attack=257; local policy, not an original-server Attack claim"
visible-171-7893833328746190,visible,171,沼泽_9,7893833328746190,百年虫精,monstermap/wocmon.swf,30,术士++,8000,1500,180,210,,,,,0,0,法术普通攻击,magic,1,4,7893833328746190;7895833328747103;7897833328748728;7899833328749140,"local half-defense full rerun: same defense type inherited ratio from visible-186-6375311593668581;visible-186-6377311593669524;visible-186-9621310624912921;wild-196-yaozhisen-robothyun-lv34;wild-201-yaozhisen-robothyun-lv34; baseline attack=202; local policy, not an original-server Attack claim"
visible-171-7895833328747103,visible,171,沼泽_9,7895833328747103,被控制的民兵,monstermap/militia.swf,30,游侠+,1800,600,180,228,,,,,50,0,普通攻击,physical,1,4,7893833328746190;7895833328747103;7897833328748728;7899833328749140,"local half-defense full rerun: strict normal half-defense n=8, resolved p50=227.500; map171 劈山棍法 Lv5 unit-roll defense candidates=37|63, resolved p50=50, n=2; local policy, not an original-server Defense claim"
visible-171-7897833328748728,visible,171,沼泽_9,7897833328748728,被控制的民兵,monstermap/militia.swf,30,战士+,2000,500,180,236,,,,,117,0,普通攻击,physical,1,4,7893833328746190;7895833328747103;7897833328748728;7899833328749140,"local half-defense full rerun: strict normal half-defense n=14, resolved p50=236.000; map171 劈山棍法 Lv5 warrior-group unit-roll defense candidates=129|105, resolved p50=117, n=2; identical captured warrior profile; local policy, not an original-server Defense claim"
visible-171-7899833328749140,visible,171,沼泽_9,7899833328749140,被控制的民兵,monstermap/militia.swf,30,战士+,2000,500,180,236,,,,,117,0,普通攻击,physical,1,4,7893833328746190;7895833328747103;7897833328748728;7899833328749140,"local half-defense full rerun: strict normal half-defense n=14, resolved p50=236.000; map171 劈山棍法 Lv5 warrior-group unit-roll defense candidates=129|105, resolved p50=117, n=2; identical captured warrior profile; local policy, not an original-server Defense claim"
wild-192-yaozhisen-robotax-lv30,wild,192,妖之森_1,capture-192-robotax-lv30,机木斧兵,monstermap/robotax.swf,30,战士,1569,524,0,239,,,,,49,56,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from wild-193-yaozhisen-robotax-lv32;wild-196-yaozhisen-robotax-lv34; baseline attack=231; local policy, not an original-server Attack claim; player normal unit-roll defense p50=49, n=10; local policy, not an original-server Defense claim; player fire unit-roll magic defense p50=56, n=6; local policy, not an original-server Defense claim"
wild-192-yaozhisen-robotax-lv31,wild,192,妖之森_1,capture-192-robotax-lv31,机木斧兵,monstermap/robotax.swf,31,战士,1755,454,0,239,,,,,34,38,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from wild-193-yaozhisen-robotax-lv32;wild-196-yaozhisen-robotax-lv34; baseline attack=231; local policy, not an original-server Attack claim; player normal unit-roll defense p50=34, n=5; local policy, not an original-server Defense claim; player fire unit-roll magic defense p50=38, n=7; local policy, not an original-server Defense claim"
wild-193-yaozhisen-robotax-lv32,wild,193,妖之森_2,capture-193-robotax-lv32,机木斧兵,monstermap/robotax.swf,32,战士,1797,494,0,239,,,,,36,18,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=239.000; baseline attack=231; local policy, not an original-server Attack claim; player normal unit-roll defense p50=36, n=12; local policy, not an original-server Defense claim; player fire unit-roll magic defense p50=18, n=183; local policy, not an original-server Defense claim"
wild-196-yaozhisen-robotax-lv34,wild,196,妖之森_5,capture-196-robotax-lv34,机木斧兵,monstermap/robotax.swf,34,战士,1785,460,0,353,,,,,0,41,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=353.000; baseline attack=341; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=41, n=13; local policy, not an original-server Defense claim"
wild-196-yaozhisen-robothmarshal-lv37,wild,196,妖之森_5,capture-196-robothmarshal-lv37,机木妖帅,monstermap/robothmarshal.swf,37,战士+,6500,590,0,282,,,,,0,121,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=282.000; baseline attack=272; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=121, n=29; local policy, not an original-server Defense claim"
wild-196-yaozhisen-robothyun-lv34,wild,196,妖之森_5,capture-196-robothyun-lv34,机木玄师,monstermap/robothyun.swf,34,术士,1189,910,0,198,,,,,0,283,法术普通攻击,magic,1,4,,"local half-defense full rerun: strict normal half-defense n=38, resolved p50=198.000; baseline attack=191; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=283, n=11; local policy, not an original-server Defense claim"
wild-196-yaozhisen-robotawl-lv34,wild,196,妖之森_5,capture-196-robotawl-lv34,机木锥兵,monstermap/robotawl.swf,34,游侠,1350,644,0,233,,,,,0,27,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=32, resolved p50=232.750; baseline attack=225; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=27, n=19; local policy, not an original-server Defense claim"
wild-198-yaozhisen-robotawl-lv33,wild,198,妖之森_7,capture-198-robotawl-lv33,机木锥兵,monstermap/robotawl.swf,33,游侠,1270,655,0,226,,,,,0,45,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=6, resolved p50=226.250; baseline attack=219; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=45, n=209; local policy, not an original-server Defense claim"
wild-199-yaozhisen-robothyun-lv34,wild,199,妖之森_8,capture-199-robothyun-lv34,机木玄师,monstermap/robothyun.swf,34,术士,1189,910,0,181,,,,,0,0,法术普通攻击,magic,1,4,,"local half-defense full rerun: same monster family inherited ratio from wild-196-yaozhisen-robothyun-lv34;wild-201-yaozhisen-robothyun-lv34; baseline attack=175; local policy, not an original-server Attack claim"
wild-200-yaozhisen-robotawl-lv34,wild,200,妖之森_9,capture-200-robotawl-lv34,机木锥兵,monstermap/robotawl.swf,34,游侠,1350,644,0,235,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from wild-196-yaozhisen-robotawl-lv34;wild-202-yaozhisen-robotawl-lv35;wild-198-yaozhisen-robotawl-lv33; baseline attack=227; local policy, not an original-server Attack claim"
wild-200-yaozhisen-robotax-lv34,wild,200,妖之森_9,capture-200-robotax-lv34,机木斧兵,monstermap/robotax.swf,34,战士,1785,460,0,340,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from wild-196-yaozhisen-robotax-lv34;wild-193-yaozhisen-robotax-lv32; baseline attack=329; local policy, not an original-server Attack claim"
wild-201-yaozhisen-robothyun-lv34,wild,201,妖之森_10,capture-201-robothyun-lv34,机木玄师,monstermap/robothyun.swf,34,术士,1189,910,0,200,,,,,14,287,法术普通攻击,magic,1,4,,"local half-defense full rerun: cross-target half-defense calibration n=656, resolved p50=200.25; baseline attack=193; local policy, not an original-server Attack claim; player normal unit-roll defense p50=14, n=21; local policy, not an original-server Defense claim; player fire unit-roll magic defense p50=287, n=195; local policy, not an original-server Defense claim"
wild-202-yaozhisen-robotawl-lv35,wild,202,妖之森_11,capture-202-robotawl-lv35,机木锥兵,monstermap/robotawl.swf,35,游侠,1330,624,0,223,,,,,50,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=222.500; baseline attack=215; local policy, not an original-server Attack claim; player normal unit-roll defense p50=50, n=5; local policy, not an original-server Defense claim"
wild-204-yaozhisen-robotawl-lv32,wild,204,妖之森_13,capture-204-robotawl-lv32,机木锥兵,monstermap/robotawl.swf,32,游侠,1295,614,0,199,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from wild-198-yaozhisen-robotawl-lv33;wild-196-yaozhisen-robotawl-lv34;wild-202-yaozhisen-robotawl-lv35; baseline attack=192; local policy, not an original-server Attack claim"
